,Lym,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Zfp637_220,0.19855989619251765,0.379071841903616,-0.18051194571109833,-0.8864689498970395,0.36604616301186976,0.10067567118016357,0.3964104552718941,0.40185489957775583,False,Zfp637
Ctcfl_820,0.3958722712680266,0.5775472877497545,-0.1816750164817279,-0.5225435405725269,0.5721230464973982,0.15167452927352004,0.4918269662472231,0.3081876631302355,False,Ctcfl
Arid5a_9,0.06877918686228474,0.2536117817890999,-0.18483259492681514,-1.7431608469877968,0.2156108667141418,0.15413792885304128,0.49616661769482634,0.30437245860195294,False,Arid5a
Dbp_133,-0.0372918867687303,0.14833733510465494,-0.18562922187338524,,0.07795763855387423,0.1289336526718336,0.45231568698071384,0.344558350014369,False,Dbp
Gsx2_502,-0.020483905749554415,0.16824094771115342,-0.18872485346070783,,0.10283080236345744,0.08963530561517527,0.3664245330747097,0.43601545688659255,False,Gsx2
Sox9_725,-0.38330736181980757,-0.19321498104013954,-0.19009238077966803,0.9745069137933223,-0.4905801512374997,0.1776933807153196,0.5441859784406663,0.26425265249432955,False,Sox9
Zfp957_16,0.21649538464551207,0.40723499841768973,-0.19073961377217766,-0.8689726735674039,0.3916194749092404,0.13582414875389628,0.4679566375036583,0.3297943883048921,False,Zfp957
Hnf4g_664,-0.41923651700816245,-0.2269675993828226,-0.19226891762533985,0.8717386993538031,-0.5629897647086731,0.07713902983511862,0.3503660393613946,0.45547799620465396,False,Hnf4g
Rhox8_568,0.051549014150882734,0.24552525047328527,-0.19397623632240255,-2.0657410909728964,0.19979749993440002,0.043054938828762906,0.25486212112059653,0.5936947067462259,False,Rhox8
NP_592,-0.05088021255740248,0.1433886853077415,-0.19426889786514395,,0.0652334643862042,0.05879443078647709,0.3105190895429508,0.507911695879264,False,NP
Hoxb8_560,-0.05088021255740248,0.1433886853077415,-0.19426889786514395,,0.0652334643862042,0.05879443078647709,0.3105190895429508,0.507911695879264,False,Hoxb8
Hoxd8_460,-0.12175491337009858,0.07634079252907658,-0.19809570589917516,,-0.03313702590496508,0.015737396104456694,0.14020589256697782,0.8532337334767433,False,Hoxd8
Myb_644,0.24684734658558793,0.44840317579399497,-0.20155582920840703,-0.8239873121969529,0.43041937709535955,0.16187129454693994,0.5172843543130472,0.28627065698288695,False,Myb
Foxl1_374,-0.08642554330834891,0.11614332769441367,-0.20256887100276258,,0.021279146439573418,0.07571513115199259,0.3503660393613946,0.45547799620465396,False,Foxl1
Arid5b_8,-0.2994806970974504,-0.09472932593941549,-0.2047513711580349,1.654401050924274,-0.3167167864770851,0.025744136620992883,0.18611744671898134,0.7302129140340167,False,Arid5b
Mafb_136,-0.7397666087345443,-0.5320757998527049,-0.20769080888183933,0.4660210699178061,-1.4576773755827552,0.03314150669415942,0.2149324184135927,0.6676980746141935,False,Mafb
Sox6_742,-0.10118941095538643,0.1080627104026568,-0.20925212135804322,,0.004949537463331895,0.08973662034482686,0.3664245330747097,0.43601545688659255,False,Sox6
Mnx1_402,0.027021751624606846,0.23650789586869894,-0.2094861442440921,-2.7852969459457015,0.17857420299019336,0.02716434057232687,0.1898437487431984,0.7216036989246679,False,Mnx1
Barx1_432,-0.03948618299518466,0.1730565023493408,-0.21254268534452547,,0.09326966043904297,0.01537071873072853,0.14020589256697782,0.8532337334767433,False,Barx1
NP_589,0.0954501701091483,0.311002778257416,-0.2155526081482677,-1.6031680085266824,0.26690821560619904,0.0375267829007543,0.23145889873052652,0.6355261175587613,False,NP
Dlx5_478,-0.03879932174528811,0.17814120686894522,-0.21694052861423332,,0.09716705592918039,0.03588674343931001,0.2243759790734997,0.6490236390122437,False,Dlx5
Dlx6_477,-0.149721327043034,0.06793573451367294,-0.21765706155670694,,-0.06023601410345882,0.07740842500442137,0.3503660393613946,0.45547799620465396,False,Dlx6
Barhl2_492,0.04711653618780885,0.2666773366868488,-0.21956080049903992,-2.2964651588314284,0.21026034593749607,0.010656727407004686,0.10929341363928062,0.9614060091967146,False,Barhl2
Hoxa6_533,-0.05956937606250289,0.16016749117170784,-0.21973686723421074,,0.07080017305397546,0.04121122034885003,0.2472673220931002,0.6068332745500444,False,Hoxa6
Evx2_407,-0.08823033904209697,0.1333633976156588,-0.22159373665775578,,0.03219470952371431,0.021342737100250427,0.1651253870387796,0.7821861514297448,False,Evx2
Foxl1_360,0.15980064120964074,0.3816398228467482,-0.22183918163710745,-1.1966563713775065,0.3456464345177552,0.019735300442305696,0.1568156305415642,0.8046106513478134,False,Foxl1
Gm5294_336,0.15980064120964074,0.3816398228467482,-0.22183918163710745,-1.1966563713775065,0.3456464345177552,0.019735300442305696,0.1568156305415642,0.8046106513478134,False,Gm5294
Nfatc2_700,-0.443812356440015,-0.22182922891854553,-0.22198312752146945,0.9887275900273234,-0.5838537670800803,0.024219378750151125,0.18257685519344694,0.7385542777264498,False,Nfatc2
Hoxb5_512,-0.057708048142755985,0.1651309015726179,-0.22283894971537388,,0.0754798192995999,0.019067677474896665,0.1568156305415642,0.8046106513478134,False,Hoxb5
Gm4881_294,-0.006025846213290215,0.2193689193874172,-0.22539476560070743,-7.158123157119594,0.14622708946057458,0.03807085817706869,0.23187871564147378,0.6347391138186262,False,Gm4881
Evx1_410,-0.2943867223108188,-0.06537532094182534,-0.22901140136899345,2.1781071258192344,-0.28609487167116504,0.044796269993022435,0.26340206755897194,0.5793808203919708,False,Evx1
Sox3_739,-0.13574511857635532,0.09353219833958594,-0.22927731691594128,,-0.030776127638983203,0.07687039916732984,0.3503660393613946,0.45547799620465396,False,Sox3
Nr1i3_658,-0.49014446297138325,-0.26051391296321624,-0.229630550008167,0.9004924326920999,-0.6788319738513098,0.02657371372836777,0.1890162541001643,0.7235008478770979,False,Nr1i3
Bcl6_162,-0.15137748580020718,0.0790146919514872,-0.2303921777516944,,-0.05316644746586381,0.03812065053062778,0.23187871564147378,0.6347391138186262,False,Bcl6
Hoxa2_420,-0.12964022009760548,0.10179835724324017,-0.23143857734084566,,-0.020224761403489295,0.018931101524381638,0.1568156305415642,0.8046106513478134,False,Hoxa2
Mafg_123,-0.574643822281197,-0.34296903129991657,-0.23167479098128047,0.7338811994117789,-0.8857833877863599,0.02001944619167648,0.15765313875945228,0.8022973783423979,False,Mafg
Zfp187_160,-0.17340257548217514,0.06206103445871362,-0.23546360994088875,,-0.08263816862369815,0.009651864869860397,0.10288520822850358,0.9876470591200102,False,Zfp187
Hoxd3_583,-0.06853106158635752,0.16796771323422946,-0.23649877482058698,,0.07000225698346343,0.0037319141683223437,0.06210468483887372,1.2068756377794587,False,Hoxd3
Hoxc10_440,-0.06853106158635752,0.16796771323422946,-0.23649877482058698,,0.07000225698346343,0.0037319141683223437,0.06210468483887372,1.2068756377794587,False,Hoxc10
Zfp300_180,0.019864891158126802,0.25889165980759016,-0.23902676864946334,-3.2490643304943045,0.1882468037277856,0.03569787727054314,0.2243759790734997,0.6490236390122437,False,Zfp300
Lhx8_465,0.09884705838894038,0.33787874675476737,-0.239031688365827,-1.6752126672372756,0.2849439195819529,0.057024119518612304,0.30481983888130937,0.5159567708091605,False,Lhx8
Barx2_488,-0.049524365306707396,0.19175803476197217,-0.24128240006867957,,0.09911585421416726,0.00454246814234873,0.06790604917884034,1.1680915363531847,False,Barx2
Ppara_670,-0.40481462459577616,-0.16316559414630455,-0.2416490304494716,1.3014629990960966,-0.48194857853917555,0.008677571729056371,0.09688124386111037,1.0137602939097128,False,Ppara
Rora_682,-0.5693095435664464,-0.32462190616488645,-0.2446876374015599,0.8000421763072445,-0.8545591984527464,0.008515068389357672,0.09628577332581367,1.0164378771800193,False,Rora
Gm4881_296,0.22617051030535898,0.4786919617868633,-0.2525214514815043,-1.0401693483468366,0.435555242527315,0.03149747265915167,0.20887797658174265,0.6801073482113473,False,Gm4881
Stat6_753,-0.4055317871977736,-0.15275907534630936,-0.2527727118514642,1.400364183784169,-0.4722198675131642,0.0096819413639068,0.10288520822850358,0.9876470591200102,False,Stat6
Hoxa5_510,-0.10293131383552036,0.15137943565428866,-0.25431074948980903,,0.034531356160891674,0.009606906291146761,0.10288520822850358,0.9876470591200102,False,Hoxa5
Trp63_853,-0.38363178583788626,-0.12562643088503053,-0.2580053549528557,1.6049604045868657,-0.423969615113197,0.011879414131395361,0.11906412799875804,0.9242190643678065,False,Trp63
Nr2c2_659,0.06489703874982475,0.3243382007467141,-0.2594411619968894,-2.170856411259003,0.2565489057604384,0.014358081338495872,0.13472157170801446,0.8705628591866451,False,Nr2c2
Gbx2_494,-0.015105909665418598,0.24583938138554332,-0.2609452910509619,,0.1575181505171024,0.006593951512642727,0.08747986366458835,1.0580919024721132,False,Gbx2
Nr2f6_657,-0.8096984010086816,-0.5464628856670162,-0.26323551534166545,0.5589891313215212,-1.6352287677738406,0.02570858187057467,0.18611744671898134,0.7302129140340167,False,Nr2f6
Hmx1_570,0.04254446403292185,0.305904594658002,-0.2633601306250802,-2.6190186972100915,0.2317082997608877,0.00477655984953892,0.07021542978822211,1.1535674414948374,False,Hmx1
Six1_553,-0.24186000088531365,0.025380290448681068,-0.26724029133399474,,-0.1652723718117862,0.013404751512868678,0.13136656482611303,0.8815151565361777,False,Six1
Gm5294_346,0.22699102436633697,0.5022839764634112,-0.27529295209707416,-1.1042376633444853,0.44851776740239235,0.007804551420878925,0.09429608703034537,1.0255063286453616,False,Gm5294
Foxl1_372,0.22699102436633697,0.5022839764634112,-0.27529295209707416,-1.1042376633444853,0.44851776740239235,0.007804551420878925,0.09429608703034537,1.0255063286453616,False,Foxl1
Sox10_735,-0.19759566430057618,0.08023596516102867,-0.27783162946160483,,-0.08724261647691446,0.01763729035370956,0.15556090091971833,0.8080995503321806,False,Sox10
Mafa_792,-0.6555498675229366,-0.37765538395487525,-0.2778944835680614,0.7865263914740078,-1.0487184582563254,0.005491224141083229,0.07451168757592935,1.1277756003842658,False,Mafa
Maf_793,-0.6555498675229366,-0.37765538395487525,-0.2778944835680614,0.7865263914740078,-1.0487184582563254,0.005491224141083229,0.07451168757592935,1.1277756003842658,False,Maf
Nrl_120,-0.6555498675229366,-0.37765538395487525,-0.2778944835680614,0.7865263914740078,-1.0487184582563254,0.005491224141083229,0.07451168757592935,1.1277756003842658,False,Nrl
Foxl1_369,-0.22318425045520127,0.05542964455625461,-0.2786138950114559,,-0.12638726231628386,0.015737396104456694,0.14020589256697782,0.8532337334767433,False,Foxl1
Gm5294_343,-0.22318425045520127,0.05542964455625461,-0.2786138950114559,,-0.12638726231628386,0.015737396104456694,0.14020589256697782,0.8532337334767433,False,Gm5294
Gm5294_338,-0.14368623375435133,0.13584719785707475,-0.2795334316114261,,-0.005665779937941852,0.007251601174537378,0.0900832709287601,1.0453558529487588,False,Gm5294
Foxl1_364,-0.14368623375435133,0.13584719785707475,-0.2795334316114261,,-0.005665779937941852,0.007251601174537378,0.0900832709287601,1.0453558529487588,False,Foxl1
Rorb_684,-0.6067874650701067,-0.3043909351566028,-0.3023965299135039,0.9866509194764992,-0.8772324079345827,0.002487564161350744,0.045708991464819916,1.3399983609923487,True,Rorb
Rfx3_710,0.06146326335037942,0.3723554977565517,-0.31089223440617225,-2.4389250316562574,0.2832217390510153,0.0024787628585151884,0.045708991464819916,1.3399983609923487,True,Rfx3
Cic_728,-0.8064519058129032,-0.49285349144178214,-0.313598414371121,0.7026793786104046,-1.513142311289729,0.0010013727184384725,0.02154172530884714,1.6667195163534907,True,Cic
Nfix_722,0.00376427143644397,0.3444679863045268,-0.3407037148680828,-4.9332258169039855,0.23157510883967908,0.011470360017826984,0.11628571880141839,0.9344736182601694,False,Nfix
Stat3_754,0.10825229001461842,0.4540599807491122,-0.3458076907344938,-1.9772389371984485,0.3574463086339158,0.014594726048396296,0.13550050920721612,0.8680590727196966,False,Stat3
Jun_126,-0.8830241558891997,-0.5362589388184051,-0.34676521707079455,0.7124830029997508,-1.7840930618343576,0.020481508226472978,0.15986451553760322,0.7962479240987366,False,Jun
Stat4_759,-0.1014852966331391,0.257206927462469,-0.3586922240956081,,0.10817089434716903,0.005055021395809808,0.07309063723121723,1.1361382517595495,False,Stat4
Stat1_757,0.032507001669061876,0.4737170477230811,-0.4412100460540192,-3.569049996117297,0.325515393310364,0.0003170120941520955,0.009019505388456394,2.044817277641402,True,Stat1
Batf3_789,-1.2795773340823535,-0.8012364799840644,-0.4783408540982891,0.6704061192279055,,0.0005835819099821696,0.01414732018487108,1.849325817322978,True,Batf3
Batf_790,-1.2795773340823535,-0.8012364799840644,-0.4783408540982891,0.6704061192279055,,0.0005835819099821696,0.01414732018487108,1.849325817322978,True,Batf
Mecom_173,-0.3807119618872297,0.10442962345440199,-0.4851415853416317,,-0.21447651421248165,0.00022194478019077357,0.0066641040166969135,2.176258232861031,True,Mecom
Fosl1_107,-1.4575219155275085,-0.8979115254477693,-0.5596103900797392,0.6945711554502408,,0.00045103326440632224,0.012431604350199256,1.9054728202339202,True,Fosl1
Junb_127,-1.9347464054872219,-1.292603992771021,-0.642142412716201,0.5784379317527456,,0.0024351822049913582,0.045708991464819916,1.3399983609923487,True,Junb
Stat5a_755,-0.3972217623228227,0.29973653589822463,-0.6969582982210474,,-0.07209234328499545,5.626629052669093e-06,0.0003544776303181529,3.45041116622399,True,Stat5a
Stat5b_756,-0.5291597045662231,0.23783386741645332,-0.7669935719826764,,-0.2271226927804309,1.8304909449928821e-07,2.5812107940001277e-05,4.588176527446483,True,Stat5b
Jund_135,-2.020365570060714,-1.2313550866330092,-0.789010483427705,0.7112948417074056,,0.0006011539997888,0.01414732018487108,1.849325817322978,True,Jund
Bach2_119,-2.177854384663263,-1.3042212982446106,-0.8736330864186523,0.7369056326586247,,0.00011673725486709439,0.0042900941163657195,2.367533180129976,True,Bach2
Nfe2_132,-1.9189290856799088,-1.0152449408509099,-0.903684144828999,0.9156115240452292,,4.258044906362363e-06,0.00028889196980089264,3.539264529874842,True,Nfe2
Fosb_98,-2.5160804893885005,-1.5826177628498868,-0.9334627265386137,0.6663391332139317,,7.293635590435545e-05,0.0027969506916365873,2.553315189881208,True,Fosb
Bach1_108,-2.63009804094579,-1.551753660945811,-1.0783443799999792,0.7589161192921138,,1.3013457574491974e-05,0.0006376594211501068,3.1954112194112443,True,Bach1
Nfe2l2_101,-1.9377155726076314,-0.8544135023000696,-1.0833020703075618,1.1790800060735653,,9.022698052549666e-10,3.979009841174403e-07,6.400224986723817,True,Nfe2l2
Fos_104,-2.8865050487666717,-1.666113609420211,-1.2203914393464608,0.7907784256261798,,1.1942407524713895e-05,0.000619600202164568,3.207888449210214,True,Fos
Gata3_384,-0.90343486025475,0.3580658254806988,-1.2615006857354487,,-0.4593468071188969,2.951191061000424e-08,6.507376289505935e-06,5.186594079430116,True,Gata3
Smarcc1_843,-3.0399549665805226,-1.7772513452719434,-1.2627036213085792,0.7724268784984117,,1.1623542169755702e-05,0.000619600202164568,3.207888449210214,True,Smarcc1
Gata6_382,-0.9822772024659745,0.39882129922592185,-1.3810985016918964,,-0.4976244867508618,9.371594519227999e-07,8.265746365959095e-05,4.082717925155735,True,Gata6
Gata5_385,-1.1285840992849925,0.3726822607863943,-1.5012663600713867,,-0.6848996789010876,1.7476676502573812e-07,2.5812107940001277e-05,4.588176527446483,True,Gata5
Gata2_383,-1.061251769950487,0.5072354187067831,-1.5684871886572702,,-0.46794876167471827,2.0485799952381964e-07,2.5812107940001277e-05,4.588176527446483,True,Gata2
Gata4_386,-1.1923059948875057,0.46148391763487934,-1.653789912522385,,-0.6561056689831349,2.99740919292694e-10,2.643714908161561e-07,6.5777853799306945,True,Gata4
Gata1_387,-1.1919474971593735,0.5032859011407833,-1.6952333983001568,,-0.6089599645195398,3.3259611153443645e-09,9.778325679112432e-07,6.009735502121687,True,Gata1
