,Ery/Meg,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
NP_608,0.05004843092148891,0.32593283102364645,-0.27588440010215753,-2.1819185067206464,0.24852345844279183,0.2647076011987245,0.6502753799564495,0.18690268848243957,False,NP
Q8VHG7_609,0.05004843092148891,0.32593283102364645,-0.27588440010215753,-2.1819185067206464,0.24852345844279183,0.2647076011987245,0.6502753799564495,0.18690268848243957,False,Q8VHG7
Obox5_578,0.05004843092148891,0.32593283102364645,-0.27588440010215753,-2.1819185067206464,0.24852345844279183,0.2647076011987245,0.6502753799564495,0.18690268848243957,False,Obox5
Elf1_285,-0.30400591257831877,-0.02698044678039862,-0.27702546579792015,3.4957169256700173,-0.2610042542838415,0.17306648052030482,0.5611935140401061,0.2508873569467235,False,Elf1
Foxl1_365,-0.449752155697864,-0.16541735239823127,-0.2843348032996327,1.3874642501749284,-0.5302906038380358,0.028051226833478382,0.2718811216167905,0.5656209471101622,False,Foxl1
Klf1_214,-0.675331269871333,-0.3906023276803177,-0.28472894219101524,0.7490293518104911,-1.098402980629389,0.14889099735778455,0.5402186634081554,0.26743041593686606,False,Klf1
Maz_807,-0.303526506526409,-0.012904056239125224,-0.2906224502872838,4.68919471199044,-0.24847677501030044,0.026132131122176664,0.2639201561125849,0.5785274405711768,False,Maz
Tcf3_31,0.5185383972457965,0.8140034644238539,-0.2954650671780573,-0.5935851851750987,0.7366229978180412,0.6973435528427684,0.9039245927924049,0.04386779773271997,False,Tcf3
Esr1_666,-1.1878083527796568,-0.8922898515987691,-0.29551850118088774,0.3887086000420613,,0.08757458841793547,0.45379348669652875,0.34314174184036567,False,Esr1
Zfp354c_202,-0.4768847591099411,-0.18134047878362405,-0.2955442803263171,1.3420949799330733,-0.5758574870792493,0.043521598062184724,0.32794234670367334,0.48420249991409386,False,Zfp354c
Mef2c_638,-0.0389015472258441,0.2569163380887089,-0.295817885314553,,0.14926898616389542,0.3697659620002318,0.7156778488338067,0.14528242456071438,False,Mef2c
Hey2_29,-0.18417773377538352,0.1144833514713436,-0.29866108524672713,,-0.05117071819135611,0.03636752159388137,0.2970014263500312,0.527241464977534,False,Hey2
Heyl_60,-0.18417773377538352,0.1144833514713436,-0.29866108524672713,,-0.05117071819135611,0.03636752159388137,0.2970014263500312,0.527241464977534,False,Heyl
Hey1_73,-0.18417773377538352,0.1144833514713436,-0.29866108524672713,,-0.05117071819135611,0.03636752159388137,0.2970014263500312,0.527241464977534,False,Hey1
Rxra_662,-0.800192760233242,-0.5015313452461893,-0.2986614149870528,0.6391403119575506,-1.5181309251952826,0.09282905293191523,0.45769299970504934,0.339425729942633,False,Rxra
Scx_61,-0.21114279913353873,0.08853764361002509,-0.2996804427435638,,-0.09126789737410776,0.07828673112700242,0.43155560533760084,0.3649632381053667,False,Scx
Tcf15_93,-0.21114279913353873,0.08853764361002509,-0.2996804427435638,,-0.09126789737410776,0.07828673112700242,0.43155560533760084,0.3649632381053667,False,Tcf15
Rxrb_686,-0.6744968973021281,-0.37323962451293285,-0.3012572727891953,0.8131289104695569,-1.0705672922794127,0.11688354117691625,0.5128919568061698,0.2899741115056771,False,Rxrb
AC1689771_719,-0.5924231886497625,-0.28551407003607193,-0.3069091186136906,1.0080501504914685,-0.8338466519926049,0.06421951797538766,0.3801274119996579,0.4200708111363523,False,AC1689771
Sp110_718,-0.5924231886497625,-0.28551407003607193,-0.3069091186136906,1.0080501504914685,-0.8338466519926049,0.06421951797538766,0.3801274119996579,0.4200708111363523,False,Sp110
Dbp_133,-0.26974543141532564,0.039377905999910534,-0.3091233374152362,,-0.17655023412698725,0.14152255449028397,0.5244659372286995,0.2802827129117905,False,Dbp
Gsc_429,0.028325431135064947,0.34026799958870874,-0.31194256845364376,-2.759410391013191,0.2440305810952992,0.11278930005935722,0.4983906476335488,0.30243011586584356,False,Gsc
Gm4830_538,0.05848982457246647,0.3726384572234625,-0.314148632650996,-2.214643075837263,0.28162602114449536,0.09515710120409886,0.4605178288540019,0.33675355151919323,False,Gm4830
NP_590,-0.4058370819615788,-0.08866569339762104,-0.31717138856395777,2.1461256848652863,-0.4097599515193722,0.08831019668060956,0.45379348669652875,0.34314174184036567,False,NP
Hmx3_520,-0.4058370819615788,-0.08866569339762104,-0.31717138856395777,2.1461256848652863,-0.4097599515193722,0.08831019668060956,0.45379348669652875,0.34314174184036567,False,Hmx3
Nr2f1_690,-0.68407848965051,-0.36600485353012274,-0.31807363612038725,0.8625602599582829,-1.074127154146886,0.1329010147535357,0.5187574845052141,0.2850356243408329,False,Nr2f1
Esrrb_669,-0.8395958779063863,-0.5176133471814651,-0.3219825307249212,0.6647061355792245,-1.6375788707343393,0.1848899870812517,0.5782729383179575,0.23786713108249694,False,Esrrb
Zfp711_168,-0.05713678892066246,0.2667586617870919,-0.3238954507077544,,0.14379950589965101,0.049723566110623965,0.35367891378685756,0.4513908318985473,False,Zfp711
Nfil3_137,-0.24438281331071085,0.08303361455525204,-0.3274164278659629,,-0.1213524925990893,0.0552543109224387,0.3680922168944866,0.4340433653718937,False,Nfil3
Atf2_112,-0.7970875749046221,-0.4663018660603485,-0.3307857088442736,0.7388825577707375,-1.441026017011251,0.03584121239381145,0.2970014263500312,0.527241464977534,False,Atf2
Six4_493,-0.30082071075265776,0.030543836701862122,-0.3313645474545199,,-0.2094588735759071,0.051002025661192295,0.3570141796283461,0.44731453455432674,False,Six4
Tcf12_59,0.5420390084801548,0.8744446719160507,-0.33240566343589584,-0.6352997913945886,0.7725122354712088,0.5742065802417327,0.8511768130642154,0.06998021551827077,False,Tcf12
Snai2_799,0.5043224865448591,0.8453708567748354,-0.34104837022997625,-0.6864374763337727,0.7440290262204952,0.22695626346169018,0.6159243826868023,0.2104726030915446,False,Snai2
Patz1_153,-0.2680390071076888,0.07463147045043791,-0.34267047755812674,,-0.14672890465820487,0.02188041145328562,0.24741696027946047,0.606570533068594,False,Patz1
Crx_526,-0.0037289387257322467,0.3407029944542151,-0.34443193317994736,-4.211885493631016,0.2246417179120853,0.12300240176506179,0.5177563306253276,0.28587458226775275,False,Crx
Thrb_846,-0.7793298555811441,-0.43476404841536903,-0.34456580716577506,0.806917760701657,-1.3475711525349976,0.01829247519317781,0.218026528653822,0.6614906598494888,False,Thrb
Thra_852,-0.7793298555811441,-0.43476404841536903,-0.34456580716577506,0.806917760701657,-1.3475711525349976,0.01829247519317781,0.218026528653822,0.6614906598494888,False,Thra
Terf2_648,-0.22541944700706307,0.1203681508205143,-0.3457875978275774,,-0.07784120477281209,0.04341890778780577,0.32794234670367334,0.48420249991409386,False,Terf2
Gm5889_580,0.10197597436189447,0.45033813797314687,-0.3483621636112524,-1.8647574139012977,0.35180589196378376,0.044142057281491294,0.32794234670367334,0.48420249991409386,False,Gm5889
Obox3_569,0.10197597436189447,0.45033813797314687,-0.3483621636112524,-1.8647574139012977,0.35180589196378376,0.044142057281491294,0.32794234670367334,0.48420249991409386,False,Obox3
Rxrg_661,-0.7444325490006348,-0.39299805983773156,-0.35143448916290326,0.8852576005292971,-1.2132875728826729,0.09554961755134053,0.4605178288540019,0.33675355151919323,False,Rxrg
Nfil3_131,-0.4922834967445155,-0.13084548323190817,-0.3614380135126073,1.8672068671882793,-0.5386065803148207,0.23620861823069383,0.6237604828726706,0.20498214258619,False,Nfil3
Klf5_145,-0.4555837554841433,-0.08914903008256836,-0.36643472540157496,2.314014587075686,-0.4587159165968556,0.005729315956614941,0.11695038084103171,0.9319983596018204,False,Klf5
Nfkb2_699,-1.307290460619942,-0.9407083126107565,-0.36658214800918554,0.45309612992083564,,0.2453228176095248,0.6307317694376182,0.20015529340185087,False,Nfkb2
Irf9_629,-0.40490954888024633,-0.038072101718047466,-0.36683744716219885,3.407210736101124,-0.36121405337697743,0.06609122130284213,0.38604276284176664,0.4133645848682483,False,Irf9
Glis2_148,-0.05108589574659523,0.32141437800690664,-0.37250027375350186,,0.18290104881277583,0.04014317196209328,0.3184023179495822,0.4970237792853466,False,Glis2
Zfp263_878,-0.7784628407094674,-0.4034176700783117,-0.37504517063115567,0.9137412157330687,-1.2896165256757504,0.017109209324976664,0.21253975527647068,0.6725598238143614,False,Zfp263
Tbx3_765,-0.17952286037760806,0.19562719415936275,-0.3751500545369708,,0.011570300511788114,0.08117428197453971,0.4374870324475687,0.3590348153729343,False,Tbx3
Hif3a_869,-0.7424123528317567,-0.36076228436920393,-0.3816500684625527,1.0053495972472313,-1.1571010158218695,0.008114960446568686,0.14034108066418785,0.852815183609636,False,Hif3a
Otx1_411,0.02265776149375106,0.40568794508948736,-0.3830301835957363,-3.1833212408589504,0.2799738226108278,0.10430654183528158,0.48821952971185545,0.31138485196420357,False,Otx1
Otx2_437,0.02265776149375106,0.40568794508948736,-0.3830301835957363,-3.1833212408589504,0.2799738226108278,0.10430654183528158,0.48821952971185545,0.31138485196420357,False,Otx2
Atf4_121,-0.21640205188221734,0.16851144738295237,-0.3849134992651697,,-0.03496609672824086,0.05665027967577887,0.37287721398535045,0.42843415496741716,False,Atf4
Zfp637_220,0.007664019962373788,0.40907307691092143,-0.4014090569485476,-3.781841473230244,0.273060539025409,0.02115057217560192,0.24227019037507658,0.6157000194243816,False,Zfp637
Naif1_637,-0.3596019313626663,0.042163868011025174,-0.4017657993736915,,-0.24934038725903832,0.029348072732014587,0.2813586972786616,0.5507396555170966,False,Naif1
Tbx2_760,-0.24927805053891888,0.15629168541473737,-0.40556973595365625,,-0.06868484124843734,0.03734953706522212,0.3022228595552836,0.5196726895560605,False,Tbx2
Pitx2_464,-0.04403145721968301,0.37566941057950054,-0.41970086779918353,,0.22134379049283434,0.025670475793930725,0.2632716238400802,0.5795959478585488,False,Pitx2
Zfp281_193,-0.2028716012495857,0.2204861376016274,-0.4233577388512131,,0.012650575033060843,0.0076079216827098905,0.13775064158963857,0.8609063696943932,False,Zfp281
Mef2d_842,-0.11395044159666465,0.31600341849352337,-0.429953860090188,,0.13884917761572577,0.127629983029805,0.5180088708434696,0.28566280294708135,False,Mef2d
Mef2b_882,-0.11395044159666465,0.31600341849352337,-0.429953860090188,,0.13884917761572577,0.127629983029805,0.5180088708434696,0.28566280294708135,False,Mef2b
Ar_687,-0.6936006403906438,-0.24653735079765662,-0.44706328959298725,1.4570713213402244,-0.9161235580061234,0.00566030260896268,0.11695038084103171,0.9319983596018204,False,Ar
Zfp410_196,-0.7368040948102959,-0.28719447580382484,-0.449609619006471,1.3251532791487066,-1.035044834223781,0.004174281265786942,0.11695038084103171,0.9319983596018204,False,Zfp410
Ebf1_90,-0.5843059955129645,-0.13051743413484945,-0.453788561378115,2.128821083935309,-0.638033415155554,0.002439698155131269,0.10972266163582643,0.9597036658894922,False,Ebf1
Nfil3_138,-0.7473828143172176,-0.2858417141467108,-0.46154110017050687,1.3532138984866193,-1.0487472245374627,0.04903762570006142,0.35367891378685756,0.4513908318985473,False,Nfil3
Dbx2_541,-0.5263735918326388,-0.06349807310057086,-0.4628755187320679,3.035243849920627,-0.5041735324546223,0.005245699091670396,0.11695038084103171,0.9319983596018204,False,Dbx2
Mef2a_640,-0.24691807148671271,0.21736170218448078,-0.4642797736711935,,-0.02147952171228066,0.06652947671910274,0.3860460425411093,0.41336089525296854,False,Mef2a
Zkscan1_178,-0.28795520506393096,0.19263909707910942,-0.4805943021430404,,-0.07044841711794057,0.019086829331871412,0.22150767724619191,0.6546112169448537,False,Zkscan1
Ptf1a_47,-0.6420824063360159,-0.14645394438039264,-0.49562846195562327,2.101333239499677,-0.7232488835186892,0.004553836488504472,0.11695038084103171,0.9319983596018204,False,Ptf1a
Mzf1_179,-0.6714622410735835,-0.17194247679938557,-0.499519764274198,1.9337054331936356,-0.7901158776577282,0.00178637847707746,0.08753254537679554,1.0578304424107934,False,Mzf1
Nr6a1_689,-0.6464682774403342,-0.10883553825908612,-0.5376327391812481,2.546723167898556,-0.6842063596280247,0.014380893807876948,0.2013325133102773,0.6960860849671409,False,Nr6a1
Stat2_758,-0.5943090279349612,-0.03482027253755106,-0.5594887553974102,4.123574947185153,-0.544907497407645,0.03289881840775182,0.2960893656697664,0.5285771904285862,False,Stat2
Elf3_266,-0.7727590263821379,-0.19230040651406224,-0.5804586198680757,1.9796441757264631,-0.9504520786585273,0.011353891318318883,0.17568652882030272,0.7552615377835918,False,Elf3
Pou3f3_540,-0.6522479717321438,-0.06250140568020557,-0.5897465660519382,3.3803702263421664,-0.6379502890563634,0.007652813421646586,0.13775064158963857,0.8609063696943932,False,Pou3f3
Cebpe_125,-0.6005317882100508,-0.008650008700369687,-0.5918817795096811,6.442341928006101,-0.5240661456423502,0.00828251985867702,0.14048427914140638,0.8523722726566778,False,Cebpe
Ehf_275,-0.7130529081356117,-0.11404533208837425,-0.5990075760472375,2.6242496210656054,-0.7699178192161473,0.005626077919208496,0.11695038084103171,0.9319983596018204,False,Ehf
Elf5_281,-0.8401688890304639,-0.1556405036722846,-0.6845283853581794,2.412448178596568,-0.9939668640750221,0.0024880422139643183,0.10972266163582643,0.9597036658894922,False,Elf5
Dnajc21_201,-0.7343303086573142,-0.0358830375138874,-0.6984472711434268,4.393461116559339,-0.7015919447281633,3.1771003003844465e-05,0.003113558294376758,2.5067429986790035,True,Dnajc21
Irf1_631,-0.6095091114420584,0.10004571116671192,-0.7095548226087703,,-0.42416819924792065,0.005293959768700755,0.11695038084103171,0.9319983596018204,False,Irf1
Cebpa_115,-0.92549021466326,-0.16154409997443012,-0.7639461146888299,2.5011988294045135,-1.1313674586515445,0.0071294691528483575,0.1337913147406862,0.8735720785160461,False,Cebpa
Cebpb_130,-1.2420839465986895,-0.20705301097638718,-1.0350309356223022,2.5726487891788463,-1.8602344196024827,0.005358931117460341,0.11695038084103171,0.9319983596018204,False,Cebpb
Cebpd_97,-1.2420839465986895,-0.20705301097638718,-1.0350309356223022,2.5726487891788463,-1.8602344196024827,0.005358931117460341,0.11695038084103171,0.9319983596018204,False,Cebpd
Spib_271,-1.8237762514269071,-0.7342808487418121,-1.089495402685095,1.298772948511694,,0.00024999361749281567,0.020044942784423946,1.6979951790465064,True,Spib
Atf5_791,-1.363561884850407,-0.2382153791419982,-1.1253465057084089,2.505499810351295,-2.3283525026862537,0.012010103860342215,0.1826364069796868,0.7384126453430758,False,Atf5
Cebpg_129,-1.5514228394295533,-0.3751774810277573,-1.176245358401796,2.034843851446363,-4.76808242538719,0.0066384818351137255,0.12728567344718056,0.8952204753170777,False,Cebpg
Bcl11a_795,-2.248803147952731,-1.0509644236585913,-1.1978387242941397,1.0858642991420528,,0.0005310207732370947,0.0360277170765475,1.4433632564028187,True,Bcl11a
Bcl11b_814,-2.248803147952731,-1.0509644236585913,-1.1978387242941397,1.0858642991420528,,0.0005310207732370947,0.0360277170765475,1.4433632564028187,True,Bcl11b
Spic_269,-2.043537087321095,-0.5085905031266668,-1.534946584194428,1.996402134592336,,4.818913725973578e-06,0.0006071831294726709,3.216680303777121,True,Spic
Sfpi1_265,-3.1902502731719284,-1.050015279276447,-2.1402349938954814,1.5959253592158684,,1.5707947426951142e-05,0.0017318012038213635,2.7615019628028192,True,Sfpi1
