,Baso/Eos/Mast,others,delta,log2fc,A,p-val,p-adj,p-adj-log,is_significant,tf_name
Thra_852,-0.7078005902205484,-0.34629065040405016,-0.36150993981649826,0.7593753350163313,-1.0802270643300298,0.1412346064620597,0.48696054092738145,0.3125062288301129,False,Thra
Thrb_846,-0.7078005902205484,-0.34629065040405016,-0.36150993981649826,0.7593753350163313,-1.0802270643300298,0.1412346064620597,0.48696054092738145,0.3125062288301129,False,Thrb
Foxo1_314,-0.2433195478440149,0.11894929150704382,-0.36226883935105875,,-0.09262493744576084,0.33271120995014514,0.6794441690533485,0.16784622409444797,False,Foxo1
Foxk1_324,-0.26846457937579704,0.09468078773814761,-0.36314536711394463,,-0.1311424218263082,0.3033101877625006,0.6556852588395234,0.1833045800617391,False,Foxk1
Foxj2_298,-0.26846457937579704,0.09468078773814761,-0.36314536711394463,,-0.1311424218263082,0.3033101877625006,0.6556852588395234,0.1833045800617391,False,Foxj2
Foxo3_319,-0.26846457937579704,0.09468078773814761,-0.36314536711394463,,-0.1311424218263082,0.3033101877625006,0.6556852588395234,0.1833045800617391,False,Foxo3
Foxk2_310,-0.26846457937579704,0.09468078773814761,-0.36314536711394463,,-0.1311424218263082,0.3033101877625006,0.6556852588395234,0.1833045800617391,False,Foxk2
Foxp2_301,-0.26846457937579704,0.09468078773814761,-0.36314536711394463,,-0.1311424218263082,0.3033101877625006,0.6556852588395234,0.1833045800617391,False,Foxp2
Foxp4_300,-0.26846457937579704,0.09468078773814761,-0.36314536711394463,,-0.1311424218263082,0.3033101877625006,0.6556852588395234,0.1833045800617391,False,Foxp4
Foxp3_311,-0.26846457937579704,0.09468078773814761,-0.36314536711394463,,-0.1311424218263082,0.3033101877625006,0.6556852588395234,0.1833045800617391,False,Foxp3
Zbtb7b_174,0.034983085092688354,0.3998016846445307,-0.36481859955184237,-1.3285642349400164,0.28379424649378876,0.4679040339776195,0.7905964712035639,0.1020451284451607,False,Zbtb7b
Rarg_654,-1.2341097228198525,-0.8670379863378687,-0.3670717364819839,0.35856670435770305,,0.3302935435471235,0.6794441690533485,0.16784622409444797,False,Rarg
Heyl_60,-0.19028039914409767,0.17862434250787398,-0.3689047416519716,,-0.008432664394552042,0.28542825378298975,0.6397839233364948,0.19396667718403093,False,Heyl
Hey2_29,-0.19028039914409767,0.17862434250787398,-0.3689047416519716,,-0.008432664394552042,0.28542825378298975,0.6397839233364948,0.19396667718403093,False,Hey2
Hey1_73,-0.19028039914409767,0.17862434250787398,-0.3689047416519716,,-0.008432664394552042,0.28542825378298975,0.6397839233364948,0.19396667718403093,False,Hey1
Hsf2_625,-0.42197846565970476,-0.052833723794761436,-0.36914474186494334,2.5465004993507145,-0.391013093941209,0.20942781722323534,0.5597434387602835,0.25201098846247216,False,Hsf2
Hoxa1_479,-0.15725595671452766,0.21501055588785925,-0.3722665126023869,,0.04107094157807018,0.3742439165127456,0.7113860654401759,0.14789464598424049,False,Hoxa1
Hsf1_626,-0.5698545486527055,-0.19636539490113206,-0.37348915375157343,1.1945623218071506,-0.6969147690102087,0.2735562159024114,0.6316140901202274,0.1995481902641091,False,Hsf1
Hoxd4_531,0.04040922056458812,0.4175444606812694,-0.37713524011668126,-1.3427840482245545,0.29745772919042546,0.3242992631681819,0.6794108078725332,0.16786754877881355,False,Hoxd4
Dlx6_477,-0.3271552415894732,0.05030271395288521,-0.3774579555423584,,-0.21495382278834632,0.22946810889320568,0.5849447168896168,0.2328851771388421,False,Dlx6
Cebpe_125,-0.33099582950081646,0.05246258088757346,-0.3834584103883899,,-0.21636168320641205,0.5699734499374378,0.8463242135434683,0.07246323367550389,False,Cebpe
Nfic_724,-0.3004192382672969,0.08450530252487212,-0.384924540792169,,-0.16481478749811176,0.28542825378298975,0.6397839233364948,0.19396667718403093,False,Nfic
Pdx1_472,-0.362122196919203,0.02336589983348725,-0.38548809675269025,,-0.2677362691465877,0.31720023270695785,0.6741460367410526,0.17124601432401756,False,Pdx1
En1_563,-0.39004767821413366,-0.0024994793326469675,-0.38754819888148667,9.051611203778451,-0.3152235859035868,0.33150095179920014,0.6794441690533485,0.16784622409444797,False,En1
Lhx4_454,-0.39004767821413366,-0.0024994793326469675,-0.38754819888148667,9.051611203778451,-0.3152235859035868,0.33150095179920014,0.6794441690533485,0.16784622409444797,False,Lhx4
Onecut3_245,0.0830965075375146,0.4750136871744155,-0.39191717963690087,-1.1967779100684297,0.35507841196790096,0.17942132704029234,0.5328269712105652,0.2734137996946402,False,Onecut3
Atoh1_94,-0.3309112559361482,0.063821337825471,-0.3947325937616192,,-0.20680320284635167,0.17863600947791636,0.5322870282416291,0.27385411739238713,False,Atoh1
Neurod1_784,-0.3309112559361482,0.063821337825471,-0.3947325937616192,,-0.20680320284635167,0.17863600947791636,0.5322870282416291,0.27385411739238713,False,Neurod1
Neurod6_786,-0.3309112559361482,0.063821337825471,-0.3947325937616192,,-0.20680320284635167,0.17863600947791636,0.5322870282416291,0.27385411739238713,False,Neurod6
Neurod4_787,-0.3309112559361482,0.063821337825471,-0.3947325937616192,,-0.20680320284635167,0.17863600947791636,0.5322870282416291,0.27385411739238713,False,Neurod4
Zfp691_203,-0.35787498142267454,0.04534709766753191,-0.40322207909020646,,-0.24513633670327226,0.23420701653850562,0.5868482630311419,0.23147417651556537,False,Zfp691
Zfp784_199,-0.3048273377878668,0.09897990056862703,-0.40380723835649385,,-0.15669742735209213,0.27891009240811016,0.6397839233364948,0.19396667718403093,False,Zfp784
Sox2_750,-0.3899821542152809,0.018454437211512974,-0.40843659142679384,,-0.2964808350860659,0.21297395440681832,0.5615334517980727,0.2506243667425528,False,Sox2
Zfp281_193,-0.17560081280174336,0.23530241460765147,-0.41090322740939483,,0.04243534285636857,0.22665772457913658,0.5794554002284014,0.23697998537786197,False,Zfp281
Esx1_444,-0.24262087447587907,0.16879910978437118,-0.4114199842602503,,-0.054258793548452124,0.417443568569574,0.7560271611465385,0.12146260168904481,False,Esx1
Msc_43,-0.21232937387057668,0.19957972977085375,-0.4119091036414304,,-0.009226363716665612,0.2703778291819908,0.627561171943463,0.20234393463951256,False,Msc
Tcf3_31,0.36417669658848884,0.779280019075671,-0.4151033224871822,-0.6754840399523465,0.6523518978303549,0.5487387244119887,0.8301673326438662,0.08083436025121188,False,Tcf3
Tead4_868,-0.5867784556063834,-0.16847504148424372,-0.41830341412213967,1.4718949657076879,-0.6841480378134649,0.21656323970653402,0.5615334517980727,0.2506243667425528,False,Tead4
Foxl1_366,0.1127905739700872,0.5319861490279213,-0.4191955750578341,-1.1671107928717328,0.4031459324640087,0.3412627742524188,0.6794441690533485,0.16784622409444797,False,Foxl1
Foxe1_328,0.1127905739700872,0.5319861490279213,-0.4191955750578341,-1.1671107928717328,0.4031459324640087,0.3412627742524188,0.6794441690533485,0.16784622409444797,False,Foxe1
Foxd3_327,0.1127905739700872,0.5319861490279213,-0.4191955750578341,-1.1671107928717328,0.4031459324640087,0.3412627742524188,0.6794441690533485,0.16784622409444797,False,Foxd3
Gm5294_341,0.1127905739700872,0.5319861490279213,-0.4191955750578341,-1.1671107928717328,0.4031459324640087,0.3412627742524188,0.6794441690533485,0.16784622409444797,False,Gm5294
Zfp410_196,-0.6919197685124503,-0.2723263558831844,-0.4195934126292659,1.0684424003634292,-0.9493187813679029,0.31252459034634583,0.6690453608870802,0.17454443632019725,False,Zfp410
Zfp523_165,-0.26512823779265315,0.15541107007809948,-0.42053930787075267,,-0.08139788713688743,0.24784353873991127,0.6021983503267265,0.22026043853594784,False,Zfp523
Foxe3_315,-0.42994737706632613,-0.0038171292448540735,-0.4261302478214721,7.390755460601171,-0.3526988524832668,0.14189213040627782,0.48696054092738145,0.3125062288301129,False,Foxe3
Foxd2_322,-0.42994737706632613,-0.0038171292448540735,-0.4261302478214721,7.390755460601171,-0.3526988524832668,0.14189213040627782,0.48696054092738145,0.3125062288301129,False,Foxd2
Pou1f1_615,-0.2890950819630037,0.14837648861583094,-0.4374715705788347,,-0.10525485789879847,0.21386722336789477,0.5615334517980727,0.2506243667425528,False,Pou1f1
Phox2b_418,-0.31884021320594375,0.12848569205263127,-0.447325905258575,,-0.14429290821982235,0.286524546165437,0.6397839233364948,0.19396667718403093,False,Phox2b
Hoxc13_403,-0.29558130844738983,0.1557594974745022,-0.4513408059218921,,-0.10455917430502559,0.21208338223178735,0.5615334517980727,0.2506243667425528,False,Hoxc13
Elf4_283,-0.20642824846856872,0.2495864767040553,-0.456014725172624,,0.03080093498219595,0.10538251886874765,0.4244172677727645,0.3722069547757236,False,Elf4
Scrt1_205,-0.06125035314638602,0.3961833855933412,-0.45743373873972726,-2.6429437699422844,0.22338117300040156,0.2548662986110496,0.612512466961705,0.21288506732657592,False,Scrt1
Pgr_849,-0.3695498443790843,0.09248182359430217,-0.46203166797338646,,-0.21513425443597303,0.14189213040627782,0.48696054092738145,0.3125062288301129,False,Pgr
Sox4_751,-0.17583193416381562,0.28657247150794973,-0.46240440567176533,,0.07774924638144959,0.10434242059496844,0.4241014514505169,0.37253024120246536,False,Sox4
Hes5_83,-0.2476438592073269,0.21490539993221583,-0.4625492591395427,,-0.023811228238290738,0.19904638235927152,0.5550517163933807,0.25566655003428623,False,Hes5
Glis1_185,-0.3202774775925488,0.14251837734121225,-0.4627958549337611,,-0.13428630436219482,0.15767239968900548,0.5131625702055455,0.28974502834155863,False,Glis1
Pax7_467,-0.4897503912758307,-0.025528906088346997,-0.4642214851874837,3.9544033726514143,-0.42980843518227807,0.21031031658282928,0.560403925154246,0.25149883151106717,False,Pax7
Sohlh2_48,-0.24704064275108648,0.21795407611227802,-0.4649947188633645,,-0.0211355884096586,0.313689222641932,0.6699125771675158,0.17398186853943368,False,Sohlh2
Zfp652_239,-0.16631767674328382,0.30010106611612564,-0.46641874285940943,,0.09341372867456164,0.08004952021605989,0.38950513949093657,0.40948680747067834,False,Zfp652
Zic3_229,-0.35545354781784955,0.1159852024108558,-0.47143875022870535,,-0.18398883271727937,0.41188821502013273,0.7475008346661669,0.12638831806613054,False,Zic3
Nfib_859,-0.30181053695290444,0.17148622647400769,-0.4732967634269121,,-0.0972119553930572,0.24095734672284053,0.591989915904026,0.2276856910887976,False,Nfib
Nfia_862,-0.30181053695290444,0.17148622647400769,-0.4732967634269121,,-0.0972119553930572,0.24095734672284053,0.591989915904026,0.2276856910887976,False,Nfia
Trp63_853,-0.5652617732970793,-0.0914737826629874,-0.4737879906340919,2.2988246692457253,-0.5742566486605383,0.262026266708689,0.6170724266705974,0.20966385921249434,False,Trp63
Tcfap2c_3,-0.35783888937777014,0.11998755945192843,-0.4778264488296986,,-0.1826643523985777,0.47387860901250023,0.7961160631410004,0.0990236132833381,False,Tcfap2c
Noto_573,-0.2890142393909707,0.18996504350370538,-0.47897928289467606,,-0.07327880393198868,0.18986509213994596,0.5490524959587946,0.2603861298390191,False,Noto
Foxo6_321,-0.3760573499863294,0.1039429176900947,-0.4800002676764241,,-0.2109923243810803,0.154836412449414,0.512735151304646,0.2901069078485895,False,Foxo6
Tlx2_574,-0.1538619760818264,0.32767697363455506,-0.48153894971638145,,0.12022916507991577,0.13352587609172878,0.47487831739074504,0.32341765954522517,False,Tlx2
Clock_52,-0.2838305174175201,0.1982378535771388,-0.4820683709946589,,-0.06310216947938858,0.1612725126501332,0.5186549775936969,0.285121449772472,False,Clock
Bhlhe23_77,-0.43333358113780185,0.05006878253553872,-0.48340236367334055,,-0.3069165950991698,0.09438416088348635,0.4100829059075614,0.38712833367459076,False,Bhlhe23
Hdx_495,-0.7452818319396323,-0.2605298512535467,-0.48475198068608555,1.262592997455026,-1.0084089453222889,0.2931619747799591,0.6480422600399096,0.18839667205579821,False,Hdx
Etv6_282,-0.20226185821009243,0.2872270164471568,-0.4894888746572492,,0.060023275056702644,0.1022866939956362,0.4241014514505169,0.37253024120246536,False,Etv6
Hnf4a_665,-0.37039288264325515,0.12257217127268737,-0.49296505391594253,,-0.19084959630365525,0.18822983736582766,0.5461141991995394,0.2627165314779355,False,Hnf4a
Hoxd1_530,-0.4595610735996426,0.03506506138141799,-0.49462613498106056,,-0.3441865940128683,0.19483362028654727,0.5543492406233346,0.25621654305429564,False,Hoxd1
En2_517,-0.4595610735996426,0.03506506138141799,-0.49462613498106056,,-0.3441865940128683,0.19483362028654727,0.5543492406233346,0.25621654305429564,False,En2
Phox2a_415,-0.4595610735996426,0.03506506138141799,-0.49462613498106056,,-0.3441865940128683,0.19483362028654727,0.5543492406233346,0.25621654305429564,False,Phox2a
Prrx1_455,-0.4595610735996426,0.03506506138141799,-0.49462613498106056,,-0.3441865940128683,0.19483362028654727,0.5543492406233346,0.25621654305429564,False,Prrx1
Gm4881_297,-0.235608352562644,0.2629984740095773,-0.49860682657222133,,0.019623726753659,0.20074999719896647,0.5550517163933807,0.25566655003428623,False,Gm4881
Ptf1a_47,-0.623541219304315,-0.12375275062505986,-0.4997884686792552,2.033758425451474,-0.6749520998795507,0.3231089612673924,0.6794108078725332,0.16786754877881355,False,Ptf1a
Stat3_754,0.01651428294218288,0.5186278030463158,-0.5021135201041329,-1.8793046872770427,0.342066607586201,0.28215640901753425,0.6397839233364948,0.19396667718403093,False,Stat3
Uncx_469,-0.20433606417135664,0.30073832205641454,-0.5050743862277711,,0.06791556791303319,0.40912706214807226,0.7475008346661669,0.12638831806613054,False,Uncx
NP_595,-0.22611910899720425,0.28404009875111075,-0.510159207748315,,0.0411875935640639,0.11511762226810834,0.4433787896963824,0.3532250864541578,False,NP
NP_596,-0.28808261373048005,0.23390548884570447,-0.5219881025761846,,-0.039619609933948155,0.11966534166514296,0.44722386164684785,0.34947503270416536,False,NP
Rest_805,-0.6303724940161725,-0.1065542446204706,-0.5238182493957019,2.2730955119963023,-0.6630616785781815,0.16419703028146249,0.5186549775936969,0.285121449772472,False,Rest
Mesp1_58,0.26307381490070036,0.7876772485848453,-0.524603433684145,-1.0249320341977526,0.609164463060748,0.43580079301493435,0.7666770299685667,0.11538754823109894,False,Mesp1
Mesp2_57,0.26307381490070036,0.7876772485848453,-0.524603433684145,-1.0249320341977526,0.609164463060748,0.43580079301493435,0.7666770299685667,0.11538754823109894,False,Mesp2
Lbx1_451,-0.523524686241577,0.0011792400538617874,-0.5247039262954388,,-0.4366909644484586,0.1770730507749093,0.5322870282416291,0.27385411739238713,False,Lbx1
Foxl1_363,-0.5534587793054895,-0.02298138084779815,-0.5304773984576914,4.351974879530906,-0.4904968614434574,0.2041891006170825,0.5575689992082563,0.2537013809772385,False,Foxl1
Gm5294_339,-0.5534587793054895,-0.02298138084779815,-0.5304773984576914,4.351974879530906,-0.4904968614434574,0.2041891006170825,0.5575689992082563,0.2537013809772385,False,Gm5294
Gli3_155,-0.4965573022809151,0.03747056791314146,-0.5340278701940566,,-0.37621434175785756,0.11179691136111364,0.4363047602677089,0.36021004865260126,False,Gli3
Nr2c1_660,-1.2407405221001833,-0.6991879052248444,-0.5415526168753388,0.6783821043521238,-5.057173755630944,0.15554175079664811,0.512735151304646,0.2901069078485895,False,Nr2c1
Arid5a_9,-0.3551478601923187,0.18703813458592242,-0.5421859947782411,,-0.12666690777093725,0.21746732443469452,0.5615334517980727,0.2506243667425528,False,Arid5a
Tcf15_93,-0.48873725463169354,0.05349308001415854,-0.5422303346458521,,-0.3540624527421737,0.08259347515759057,0.38950513949093657,0.40948680747067834,False,Tcf15
Scx_61,-0.48873725463169354,0.05349308001415854,-0.5422303346458521,,-0.3540624527421737,0.08259347515759057,0.38950513949093657,0.40948680747067834,False,Scx
Zfp384_811,-0.45868538873841436,0.09206055015299267,-0.550745938891407,,-0.29214380594675654,0.07635332353898307,0.3803353047584834,0.41983335917915543,False,Zfp384
Bhlhe22_42,-0.6037649904375892,-0.051335693723891525,-0.5524292967136977,3.278613959133194,-0.5725018286883987,0.16641650641611816,0.5186549775936969,0.285121449772472,False,Bhlhe22
Esrrg_676,-1.1984846005389842,-0.6455727527526381,-0.5529118477863461,0.7381263430515966,-3.6809125691549127,0.19735335777293317,0.5543492406233346,0.25621654305429564,False,Esrrg
Nr5a1_848,-1.1984846005389842,-0.6455727527526381,-0.5529118477863461,0.7381263430515966,-3.6809125691549127,0.19735335777293317,0.5543492406233346,0.25621654305429564,False,Nr5a1
Nr5a2_675,-1.1984846005389842,-0.6455727527526381,-0.5529118477863461,0.7381263430515966,-3.6809125691549127,0.19735335777293317,0.5543492406233346,0.25621654305429564,False,Nr5a2
NP_602,-0.09141500072093225,0.46836178638651044,-0.5597767871074427,-3.8078819529730956,0.24910960504065793,0.24095734672284053,0.591989915904026,0.2276856910887976,False,NP
Tcf4_88,0.22196250827185612,0.7939605624527396,-0.5719980541808835,-1.1979171732407472,0.5925996292366816,0.4487778346437019,0.7735758665776852,0.11149708749748019,False,Tcf4
NP_586,-0.42524369070130147,0.14984971946771813,-0.5750934101690196,,-0.2137331715936985,0.10382543770724267,0.4241014514505169,0.37253024120246536,False,NP
Prdm4_186,-0.4336355835978446,0.14186622916541236,-0.575501812763257,,-0.22749721898102207,0.12494844743908734,0.45918554433864595,0.3380117924584641,False,Prdm4
Tbx21_762,-0.722176154604593,-0.1367521993842771,-0.5854239552203159,2.147847739045293,-0.8096106210816597,0.09062059609419898,0.39764858584618656,0.4005005576857376,False,Tbx21
Id4_35,0.2287993758672658,0.8205151799745588,-0.591715804107293,-1.2171108018403414,0.6084849810284438,0.335140274221123,0.6794441690533485,0.16784622409444797,False,Id4
Id3_22,0.2287993758672658,0.8205151799745588,-0.591715804107293,-1.2171108018403414,0.6084849810284438,0.335140274221123,0.6794441690533485,0.16784622409444797,False,Id3
Nhlh2_84,-0.4660003342222915,0.12863653109710632,-0.5946368653193979,,-0.26652747441908803,0.29651908576176633,0.6538245841046947,0.18453875377662912,False,Nhlh2
Zscan10_164,-0.7503425349429615,-0.152219530856509,-0.5981230040864526,2.0575742530685077,-0.8658606498093798,0.12140657977801173,0.4518168918320942,0.3450375363808351,False,Zscan10
Zfp263_876,-0.7673856874033035,-0.1650327375458349,-0.6023529498574686,1.9782780576471946,-0.9056536880700246,0.08924076798874807,0.39355178683037895,0.40499811145016545,False,Zfp263
Bhlha15_87,-0.755297048056818,-0.15000738102783337,-0.6052896670289846,2.0903627821344606,-0.8694702803054623,0.10855223298267423,0.4293411187924604,0.36719751634350556,False,Bhlha15
Gm4881_296,-0.1843443682735422,0.44797447985558175,-0.632318848129124,,0.17863823388388428,0.16716132249471538,0.5191418536631653,0.28471395651466797,False,Gm4881
Zic2_225,-0.43914360221258264,0.19525471259307536,-0.634398314805658,,-0.1876158719127623,0.1627298159020255,0.5186549775936969,0.285121449772472,False,Zic2
Hic2_211,-0.5497968246134327,0.08712886830427775,-0.6369256929177105,,-0.37957119798403166,0.12979563631287613,0.47111008735784676,0.3268775965960945,False,Hic2
Zic5_195,-0.3739147813258656,0.2649924853418031,-0.6389072666676687,,-0.08079135543508112,0.05450916918556562,0.31017475626883145,0.5083935503627117,False,Zic5
NP_603,-0.6025955452718832,0.04492177632159328,-0.6475173215934765,,-0.4716024840435729,0.09728824593585239,0.41453252616145797,0.38244138699976116,False,NP
Lcor_695,-0.5685625462407884,0.07968437929269946,-0.6482469255334878,,-0.4043800186143726,0.16419703028146249,0.5186549775936969,0.285121449772472,False,Lcor
Hoxc11_404,-0.5404561755056373,0.10834060192670993,-0.6487967774323472,,-0.35118078211217835,0.24095734672284053,0.591989915904026,0.2276856910887976,False,Hoxc11
Tcfap2e_4,-0.7034934828887092,-0.04806617107165208,-0.655427311817057,3.6505211124105936,-0.6798731130782099,0.10908777792281006,0.42953312557106466,0.3670033377745887,False,Tcfap2e
Nr1h4_850,-1.5465186692120028,-0.8861573184595367,-0.660361350752466,0.6850580496016245,,0.049525485206009086,0.29715291123605453,0.5270200105595305,False,Nr1h4
Nr1h5_851,-1.5465186692120028,-0.8861573184595367,-0.660361350752466,0.6850580496016245,,0.049525485206009086,0.29715291123605453,0.5270200105595305,False,Nr1h5
Rorc_678,-0.7837425593550427,-0.12098555592148919,-0.6627570034335535,2.468928310981654,-0.8687109584351552,0.03814549245808061,0.26491593974824484,0.5768919098173786,False,Rorc
Rfx7_709,-0.3239867958147138,0.33944956256137654,-0.6634363583760903,,0.011111131377474806,0.3562468240298162,0.6830645625962998,0.16553824528750016,False,Rfx7
Tcf12_59,0.13241964982035725,0.8016193563027081,-0.6691997064823508,-1.6423901296709502,0.5528880508225662,0.32073691330941434,0.678393183546531,0.16851852449397287,False,Tcf12
Nfatc1_703,-0.7702489683357236,-0.0997612291930928,-0.6704877391426308,2.722521599654866,-0.823690246820277,0.06362600160951228,0.33603672706341214,0.47361325389200426,False,Nfatc1
Srf_639,-0.7871394254775588,-0.09496990099322566,-0.6921695244843331,2.8322994102703243,-0.8392208963175548,0.02732709247571137,0.20778013416877095,0.6823959776321181,False,Srf
Twist1_785,-0.8292093338348163,-0.13688639647641326,-0.692322937358403,2.3842594919460227,-0.9518973888528941,0.01852741770742356,0.17887183163869452,0.747458045833247,False,Twist1
Terf2_648,-0.5869201919827671,0.10953928656893537,-0.6964594785517025,,-0.3934449242827234,0.05037610215193902,0.29958573605242744,0.5234788682128636,False,Terf2
Plag1_144,-0.5129133439340141,0.183665937069299,-0.6965792810033131,,-0.2595018866385953,0.08787791297512433,0.39355178683037895,0.40499811145016545,False,Plag1
Insm1_230,-0.4639577971802668,0.23948962772030452,-0.7034474249005713,,-0.17174877574326616,0.13798206077571407,0.48680071041671924,0.312648796650198,False,Insm1
Bcl6b_141,-0.6064594686787619,0.12415333636631384,-0.7306128050450758,,-0.3981191842854564,0.07635332353898307,0.3803353047584834,0.41983335917915543,False,Bcl6b
Rxra_662,-1.1394930165284003,-0.40307519295495425,-0.736417823573446,1.3388142926621946,-2.1283714614793823,0.04046108412294137,0.2694590996898324,0.5695071456053412,False,Rxra
Scrt2_221,-0.43789788999139323,0.29975990942786995,-0.7376577994192632,,-0.10325383969768384,0.04545106928928561,0.2823087543179571,0.5492756542900901,False,Scrt2
Rreb1_192,-0.5732070141232308,0.16579446653800836,-0.7390014806612392,,-0.32862740384433053,0.0605672905110591,0.3297552483379884,0.4818082835569156,False,Rreb1
Rel_697,-1.7699126162306882,-1.0298454750544432,-0.740067141176245,0.6783875568167611,,0.07475585198836665,0.37876929512841884,0.4216252342537132,False,Rel
Tcfap2b_2,-0.7559474073282302,-0.0142420214840607,-0.7417053858441695,5.687606044037805,-0.7015638869187449,0.1022866939956362,0.4241014514505169,0.37253024120246536,False,Tcfap2b
Spz1_775,-0.5414009850939168,0.20385095093228017,-0.7452519360261969,,-0.2666890790090936,0.08608693808145906,0.39139041137294167,0.40738981827645976,False,Spz1
Nfatc4_857,-0.847503249617907,-0.10054130886096911,-0.7469619407569379,2.8742035371850196,-0.9269264034096654,0.08089033506443244,0.38950513949093657,0.40948680747067834,False,Nfatc4
Nfatc3_702,-0.847503249617907,-0.10054130886096911,-0.7469619407569379,2.8742035371850196,-0.9269264034096654,0.08089033506443244,0.38950513949093657,0.40948680747067834,False,Nfatc3
Ubp1_836,-0.5753788438120779,0.18719906352950302,-0.7625779073415809,,-0.31130916344576387,0.17321025703824877,0.5267980920956393,0.278355806591492,False,Ubp1
Tcfcp2l1_391,-0.5753788438120779,0.18719906352950302,-0.7625779073415809,,-0.31130916344576387,0.17321025703824877,0.5267980920956393,0.278355806591492,False,Tcfcp2l1
Nr2f2_680,-1.2673567689050738,-0.5029020224807816,-0.7644547464242921,1.1894129466257675,-3.121918439168245,0.015604933523271497,0.17882425760536713,0.7475735692672407,False,Nr2f2
Hsf4_627,-0.9617126367368387,-0.19491810792493547,-0.7667945288119032,2.116743658223399,-1.2457636651360262,0.037473178646523275,0.2623122505256629,0.5811814264837656,False,Hsf4
Zfp263_163,-0.8638386287255406,-0.09081413582227965,-0.773024492903261,3.0563980747898114,-0.9360177546756714,0.04677663058850568,0.2861670897615836,0.5433803131226039,False,Zfp263
Zfp263_877,-0.8638386287255406,-0.09081413582227965,-0.773024492903261,3.0563980747898114,-0.9360177546756714,0.04677663058850568,0.2861670897615836,0.5433803131226039,False,Zfp263
Plagl1_152,-0.3474307243260922,0.4337742359130577,-0.7812049602391499,,0.060976713784100564,0.05390195360125731,0.308711188807201,0.5104476298338513,False,Plagl1
Rara_685,-1.3663371602410095,-0.5767044541376428,-0.7896327061033667,1.1110028841915618,-5.13394793337705,0.02150110578102325,0.1835181428719346,0.7363209943019613,False,Rara
Zscan4ps2_232,-0.6577142356757211,0.14932270161660863,-0.8070369372923297,,-0.42313110943022375,0.08302377122936062,0.38950513949093657,0.40948680747067834,False,Zscan4ps2
Zscan4f_233,-0.6577142356757211,0.14932270161660863,-0.8070369372923297,,-0.42313110943022375,0.08302377122936062,0.38950513949093657,0.40948680747067834,False,Zscan4f
Zscan4c_215,-0.6577142356757211,0.14932270161660863,-0.8070369372923297,,-0.42313110943022375,0.08302377122936062,0.38950513949093657,0.40948680747067834,False,Zscan4c
Hic1_198,-0.8307601628667303,-0.020996714903665996,-0.8097634479630643,5.215356138062432,-0.8005718578998499,0.047045609994818174,0.2861670897615836,0.5433803131226039,False,Hic1
Rbpsuhrs3_825,-0.8146758823096012,-0.0013658594834847651,-0.8133100228261164,,-0.7563817819887492,0.05990439100183082,0.3281718811404645,0.48389863348614126,False,Rbpsuhrs3
Rbpj_824,-0.8146758823096012,-0.0013658594834847651,-0.8133100228261164,,-0.7563817819887492,0.05990439100183082,0.3281718811404645,0.48389863348614126,False,Rbpj
Esr1_666,-1.7483662699511828,-0.9288070909633042,-0.8195591789878787,0.8086475554885585,,0.05636514419638871,0.31665004574022193,0.4994204449026515,False,Esr1
Ahctf1_13,-0.12450397137396393,0.7118444071649564,-0.8363483785389204,-10.490970555087827,0.3714698927215989,0.019518172726731172,0.17932321192684264,0.7463634909215063,False,Ahctf1
E2f6_264,-0.7340161015234804,0.10522616598803033,-0.8392422675115108,,-0.5445503962451408,0.011574863298958777,0.17201723107614295,0.7644280473571774,False,E2f6
Irf4_632,-0.9158680557920281,-0.059860062041272866,-0.8560079937507552,3.7727972478971155,-0.9654012856478239,0.04264596006453722,0.27862027242164317,0.5549872874793572,False,Irf4
Rora_682,-1.1748415639582044,-0.3108634076358459,-0.8639781563223585,1.765130757120144,-1.9593318873932766,0.008618891465886411,0.15119651975383647,0.8204582053235667,False,Rora
Nfix_722,-0.48266898672625513,0.38263206747046624,-0.8653010541967214,,-0.07402861499363499,0.07675701161792521,0.3803353047584834,0.41983335917915543,False,Nfix
Nr2f1_690,-1.2088453905834151,-0.34244834184074624,-0.8663970487426689,1.6706511607740107,-2.156156759017902,0.01624073333530184,0.17887183163869452,0.747458045833247,False,Nr2f1
Nfkb1_701,-2.3421291666725157,-1.4669134266372417,-0.875215740035274,0.5978774150723088,,0.1231675718244196,0.45453472112610077,0.34243293616584314,False,Nfkb1
Irf7_633,-0.5639515138092659,0.3250373705319018,-0.8889888843411677,,-0.18353475463066254,0.0157093547404081,0.17882425760536713,0.7475735692672407,False,Irf7
Gm5294_342,-0.9252186958483297,-0.03158985126794142,-0.8936288445803883,4.75721998535171,-0.9389960456143582,0.008436180448441315,0.15119651975383647,0.8204582053235667,False,Gm5294
Ikzf4_796,-1.1496758385255084,-0.24988894386009033,-0.8997868946654181,2.0474017458400517,-1.7359194963638405,0.021091042753745463,0.1835181428719346,0.7363209943019613,False,Ikzf4
Ikzf1_149,-1.1496758385255084,-0.24988894386009033,-0.8997868946654181,2.0474017458400517,-1.7359194963638405,0.021091042753745463,0.1835181428719346,0.7363209943019613,False,Ikzf1
Rxrb_686,-1.2053671505659995,-0.30304301067369105,-0.9023241398923085,1.843480151499895,-2.0244729996031863,0.003805338759360707,0.09966734133099621,1.0014471265757972,False,Rxrb
